NetworkSizeTest, 4, 100
0,0.0058896541595458984
1,0.0017948150634765625
2,0.0017888545989990234
3,0.16804003715515137
4,0.0014088153839111328
5,0.0049359798431396484
6,0.0015408992767333984
7,0.0022230148315429688
8,0.004056215286254883
9,0.005788087844848633
10,0.0013432502746582031
11,0.0013320446014404297
12,0.0012538433074951172
13,0.0014629364013671875
14,0.0039141178131103516
15,0.0017390251159667969
16,0.0061528682708740234
17,0.0023589134216308594
18,0.14232897758483887
19,0.0041179656982421875
20,0.0012600421905517578
21,0.0012497901916503906
22,0.0029370784759521484
23,0.0012960433959960938
24,0.004189014434814453
25,0.004222869873046875
26,0.0029091835021972656
27,0.1547708511352539
28,0.002081155776977539
29,0.0037839412689208984
30,0.0030069351196289062
31,0.002145051956176758
32,0.37741589546203613
33,0.00625920295715332
34,0.0014569759368896484
35,0.0013630390167236328
36,0.0014340877532958984
37,0.0013267993927001953
38,0.0035729408264160156
39,0.0036499500274658203
40,0.256605863571167
41,0.0044438838958740234
42,0.002160310745239258
43,0.004595041275024414
44,0.0027968883514404297
45,0.002485990524291992
46,0.0013117790222167969
47,0.0020821094512939453
48,0.24901390075683594
49,0.0029151439666748047
50,0.004777193069458008
51,0.0021419525146484375
52,0.0023779869079589844
53,0.0021898746490478516
54,0.00292205810546875
55,0.002596139907836914
56,0.002271890640258789
57,0.001458883285522461
58,0.0023772716522216797
59,0.004693031311035156
60,0.002680063247680664
61,0.00815582275390625
62,0.0013039112091064453
63,0.004932880401611328
64,0.004144191741943359
65,0.00417780876159668
66,0.003762960433959961
67,0.0065729618072509766
68,0.004954099655151367
69,0.0023441314697265625
70,0.003945112228393555
71,0.008748054504394531
72,0.0023932456970214844
73,0.002070903778076172
74,0.002145051956176758
75,0.3653130531311035
76,0.16536808013916016
77,0.14214301109313965
78,0.0013890266418457031
79,0.002888917922973633
80,0.0021750926971435547
81,0.004856109619140625
82,0.0013549327850341797
83,0.002810239791870117
84,0.0012700557708740234
85,0.007754087448120117
86,0.005396127700805664
87,0.006367921829223633
88,0.004887104034423828
89,0.0014102458953857422
90,0.0015380382537841797
91,0.003351926803588867
92,0.007948875427246094
93,0.001550912857055664
94,0.002249002456665039
95,0.0019142627716064453
96,0.004236936569213867
97,0.0016319751739501953
98,0.003062009811401367
99,0.0021622180938720703
